Time,Eat-Count,Collision-Count
1000,0.0,0.248
2000,0.0,0.2395
3000,0.0,0.243
4000,0.00025,0.235
5000,0.0002,0.2174
6000,0.00016666666666666666,0.18833333333333332
7000,0.00014285714285714287,0.16214285714285714
8000,0.000125,0.146
9000,0.00011111111111111112,0.13133333333333333
10000,0.0001,0.1182
11000,0.00027272727272727274,0.11081818181818182
12000,0.00025,0.11733333333333333
13000,0.00023076923076923076,0.12038461538461538
14000,0.0005,0.11221428571428571
15000,0.00046666666666666666,0.1052
16000,0.0004375,0.106625
17000,0.0005294117647058823,0.10311764705882354
18000,0.0005,0.10683333333333334
19000,0.00047368421052631577,0.10805263157894737
20000,0.00045,0.11315
21000,0.00042857142857142855,0.11733333333333333
22000,0.0004090909090909091,0.11818181818181818
23000,0.000391304347826087,0.11773913043478261
24000,0.000375,0.11341666666666667
25000,0.0004,0.10936
26000,0.0004230769230769231,0.10715384615384616
27000,0.00044444444444444447,0.10648148148148148
28000,0.00042857142857142855,0.10271428571428572
29000,0.0004827586206896552,0.10606896551724138
30000,0.0005,0.10253333333333334
31000,0.0005161290322580645,0.09983870967741935
32000,0.0005,0.09671875
33000,0.0005454545454545455,0.09478787878787878
34000,0.0005588235294117647,0.09414705882352942
35000,0.0006285714285714285,0.09377142857142858
36000,0.0006111111111111111,0.09552777777777778
37000,0.0006216216216216216,0.09327027027027027
38000,0.0006315789473684211,0.09252631578947368
39000,0.0006923076923076923,0.09015384615384615
40000,0.000675,0.0879
41000,0.0006829268292682926,0.08575609756097562
42000,0.0007619047619047619,0.0850952380952381
43000,0.0007674418604651163,0.08311627906976744
44000,0.00075,0.08813636363636364
45000,0.0007333333333333333,0.08897777777777778
46000,0.0007173913043478261,0.09217391304347826
47000,0.000702127659574468,0.09034042553191489
48000,0.0007083333333333334,0.08858333333333333
49000,0.0007142857142857143,0.092
50000,0.0007,0.0951
51000,0.0006862745098039216,0.09570588235294118
52000,0.000673076923076923,0.09540384615384616
53000,0.0006603773584905661,0.09805660377358491
54000,0.0006481481481481481,0.09888888888888889
55000,0.0006363636363636364,0.10167272727272728
56000,0.000625,0.10257142857142858
57000,0.0006140350877192983,0.10308771929824562
58000,0.000603448275862069,0.1018103448275862
59000,0.0006101694915254237,0.1028135593220339
60000,0.0006166666666666666,0.1034
61000,0.0006393442622950819,0.10170491803278689
62000,0.0006612903225806452,0.10169354838709678
63000,0.0007142857142857143,0.10007936507936507
64000,0.000734375,0.10134375
65000,0.0007538461538461539,0.10207692307692308
66000,0.0007575757575757576,0.10053030303030303
67000,0.0007761194029850746,0.10194029850746268
68000,0.0008235294117647059,0.10110294117647059
69000,0.0008405797101449275,0.09963768115942029
70000,0.0008285714285714286,0.09844285714285714
71000,0.0008309859154929577,0.09795774647887324
72000,0.0008472222222222222,0.09756944444444444
73000,0.0008493150684931507,0.09641095890410958
74000,0.0008378378378378379,0.09828378378378379
75000,0.0008266666666666666,0.09836
76000,0.0008289473684210526,0.09760526315789474
77000,0.0008441558441558442,0.09633766233766233
78000,0.000858974358974359,0.09723076923076923
79000,0.0008481012658227848,0.0969873417721519
80000,0.00085,0.0974625
81000,0.0008395061728395062,0.09682716049382716
82000,0.0008536585365853659,0.09565853658536586
83000,0.0008554216867469879,0.09543373493975904
84000,0.0008809523809523809,0.09477380952380952
85000,0.0008941176470588236,0.09498823529411765
86000,0.0008953488372093023,0.09461627906976744
87000,0.0009310344827586207,0.09408045977011495
88000,0.0009431818181818182,0.09320454545454546
89000,0.0009775280898876404,0.09237078651685393
90000,0.0009777777777777777,0.09134444444444445
91000,0.000967032967032967,0.09034065934065934
92000,0.0009782608695652175,0.08945652173913043
93000,0.000989247311827957,0.08856989247311828
94000,0.0009787234042553192,0.08838297872340425
95000,0.0009789473684210525,0.08783157894736843
96000,0.0009895833333333334,0.08738541666666666
97000,0.0009896907216494846,0.0868659793814433
98000,0.001,0.08683673469387755
99000,0.00098989898989899,0.0864949494949495
100000,0.00098,0.08617
101000,0.0009702970297029703,0.08611881188118811
102000,0.000980392156862745,0.08543137254901961
103000,0.0009902912621359223,0.08471844660194175
104000,0.0010288461538461538,0.08406730769230769
105000,0.0010285714285714286,0.08377142857142857
106000,0.001018867924528302,0.08385849056603774
107000,0.0010373831775700934,0.08376635514018692
108000,0.001037037037037037,0.08320370370370371
109000,0.0010275229357798166,0.0830091743119266
110000,0.0010363636363636363,0.08239090909090908
111000,0.001054054054054054,0.08175675675675675
112000,0.001044642857142857,0.08183035714285715
113000,0.0010619469026548673,0.08110619469026549
114000,0.0010614035087719298,0.0807280701754386
115000,0.0010521739130434783,0.081
116000,0.001043103448275862,0.08130172413793103
117000,0.0010341880341880343,0.08107692307692307
118000,0.0010338983050847458,0.08072033898305085
119000,0.0010336134453781513,0.0801764705882353
120000,0.0010416666666666667,0.07963333333333333
121000,0.0010330578512396695,0.08005785123966942
122000,0.0010245901639344263,0.08017213114754099
123000,0.0010162601626016261,0.07988617886178861
124000,0.0010080645161290322,0.08066935483870968
125000,0.001024,0.081104
126000,0.0010158730158730158,0.08123809523809523
127000,0.0010078740157480315,0.08151181102362205
128000,0.001,0.08109375
129000,0.0010155038759689923,0.08055038759689923
130000,0.0010153846153846155,0.0803
131000,0.0010076335877862595,0.07968702290076336
132000,0.001,0.07914393939393939
133000,0.0009924812030075187,0.07864661654135338
134000,0.001,0.07824626865671641
135000,0.0010222222222222223,0.07766666666666666
136000,0.0010294117647058824,0.07709558823529412
137000,0.0010364963503649634,0.07682481751824817
138000,0.001065217391304348,0.07626811594202898
139000,0.0010863309352517985,0.07602158273381295
140000,0.0010785714285714285,0.07706428571428571
141000,0.001078014184397163,0.07658865248226951
142000,0.0010704225352112676,0.07604929577464789
143000,0.00106993006993007,0.0756923076923077
144000,0.0010763888888888889,0.07534027777777778
145000,0.0010965517241379311,0.07592413793103449
146000,0.001095890410958904,0.07546575342465753
147000,0.0010884353741496598,0.07581632653061224
148000,0.0010945945945945946,0.07570945945945946
149000,0.0011006711409395973,0.07521476510067114
150000,0.0010933333333333333,0.07488666666666667
151000,0.0010860927152317882,0.07448344370860926
152000,0.0010789473684210526,0.07509868421052632
153000,0.0010718954248366012,0.07465359477124182
154000,0.0010649350649350648,0.07449350649350649
155000,0.001070967741935484,0.07434838709677419
156000,0.0010897435897435897,0.07387179487179488
157000,0.0010828025477707007,0.07342038216560509
158000,0.0010759493670886076,0.07318987341772151
159000,0.0010691823899371068,0.0730503144654088
160000,0.0010625,0.07259375
161000,0.0010559006211180125,0.07316770186335404
162000,0.0010493827160493827,0.07317901234567901
163000,0.001049079754601227,0.07288957055214725
164000,0.0010487804878048781,0.07262195121951219
165000,0.0010424242424242425,0.07276969696969697
166000,0.001036144578313253,0.07240361445783132
167000,0.0010419161676646707,0.07209580838323354
168000,0.0010357142857142856,0.07225
169000,0.001029585798816568,0.07190532544378699
170000,0.001023529411764706,0.07159411764705882
171000,0.0010292397660818713,0.07200584795321638
172000,0.0010232558139534884,0.07173255813953489
173000,0.0010173410404624278,0.07146820809248555
174000,0.0010114942528735632,0.0716264367816092
175000,0.0010228571428571428,0.0718
176000,0.0010227272727272728,0.07144318181818182
177000,0.001016949152542373,0.07158757062146892
178000,0.0010168539325842696,0.07180898876404494
179000,0.0010223463687150838,0.07207821229050279
180000,0.0010333333333333334,0.07183888888888888
181000,0.0010331491712707182,0.07144198895027624
182000,0.001043956043956044,0.07136263736263736
183000,0.0010491803278688525,0.07114754098360655
184000,0.0010815217391304348,0.07134782608695653
185000,0.001091891891891892,0.07193513513513514
186000,0.0010913978494623655,0.0723763440860215
187000,0.0010962566844919786,0.07226203208556149
188000,0.0010904255319148935,0.07297340425531915
189000,0.0010952380952380953,0.07303703703703704
190000,0.0010894736842105262,0.07277368421052631
191000,0.0010837696335078534,0.0734502617801047
192000,0.0010885416666666667,0.07340104166666667
193000,0.001082901554404145,0.07451295336787565
194000,0.0010824742268041238,0.07498453608247423
195000,0.0010871794871794873,0.07466153846153846
196000,0.0010867346938775511,0.07516326530612245
197000,0.001081218274111675,0.07555329949238579
198000,0.001085858585858586,0.07601515151515152
199000,0.0010904522613065326,0.07563316582914573
200000,0.001105,0.07528
201000,0.001099502487562189,0.07580597014925373
202000,0.0011039603960396039,0.07543069306930693
203000,0.0011083743842364533,0.0750935960591133
204000,0.0011029411764705882,0.0748529411764706
205000,0.0010975609756097562,0.07455121951219512
206000,0.001092233009708738,0.07454854368932039
207000,0.0010869565217391304,0.0746376811594203
208000,0.0010817307692307693,0.07502884615384615
209000,0.001076555023923445,0.07472727272727273
210000,0.0010714285714285715,0.07443809523809523
211000,0.0010710900473933649,0.07408530805687204
212000,0.0010660377358490565,0.07406132075471698
213000,0.0010704225352112676,0.07390140845070423
214000,0.001074766355140187,0.07397663551401869
215000,0.0010790697674418605,0.07396744186046511
216000,0.001074074074074074,0.07426851851851853
217000,0.0010691244239631336,0.07455760368663594
218000,0.0010642201834862386,0.0751605504587156
219000,0.0010593607305936074,0.07515525114155251
220000,0.0010545454545454545,0.07481363636363636
221000,0.0010633484162895928,0.07449773755656108
222000,0.0010765765765765765,0.07416216216216216
223000,0.0010852017937219732,0.07439013452914799
224000,0.0010803571428571429,0.07411607142857143
225000,0.0010755555555555555,0.07499555555555555
226000,0.001070796460176991,0.07584070796460177
227000,0.001066079295154185,0.07571806167400881
228000,0.0010614035087719298,0.07567105263157894
229000,0.0010611353711790393,0.07545414847161572
230000,0.0010695652173913044,0.0754391304347826
231000,0.0010649350649350648,0.07636363636363637
232000,0.0010732758620689655,0.0760344827586207
233000,0.0010772532188841203,0.07570815450643777
234000,0.0010811965811965813,0.07545299145299145
235000,0.0010893617021276597,0.07541276595744681
236000,0.0011016949152542373,0.07509322033898305
237000,0.001109704641350211,0.07485232067510549
238000,0.0011176470588235294,0.07453781512605041
239000,0.0011255230125523012,0.07431799163179917
240000,0.001125,0.07445416666666667
241000,0.00112448132780083,0.07415352697095436
242000,0.0011198347107438016,0.07420247933884297
243000,0.0011193415637860082,0.07405349794238683
244000,0.0011229508196721311,0.07385245901639344
245000,0.001126530612244898,0.07355102040816326
246000,0.001121951219512195,0.07329268292682926
247000,0.001117408906882591,0.07299595141700405
248000,0.0011169354838709677,0.07304032258064516
249000,0.0011124497991967873,0.07285140562248996
250000,0.001108,0.073512
251000,0.0011035856573705179,0.0739203187250996
252000,0.0011150793650793651,0.0737936507936508
253000,0.0011185770750988143,0.07414624505928853
254000,0.0011181102362204725,0.07399606299212598
255000,0.0011137254901960785,0.07452941176470589
256000,0.00111328125,0.0746640625
257000,0.0011089494163424125,0.07491828793774319
258000,0.0011085271317829457,0.07462790697674418
