Time,Eat-Count,Collision-Count
1000,0.0,0.116
2000,0.0,0.173
3000,0.001,0.17266666666666666
4000,0.001,0.2055
5000,0.0008,0.2366
6000,0.001,0.2255
7000,0.001142857142857143,0.21014285714285713
8000,0.00125,0.191
9000,0.0014444444444444444,0.18333333333333332
10000,0.0015,0.1693
11000,0.0015454545454545454,0.15918181818181817
12000,0.0015,0.15175
13000,0.0016153846153846153,0.1476923076923077
14000,0.0015714285714285715,0.14721428571428571
15000,0.0017333333333333333,0.14453333333333335
16000,0.001875,0.13825
17000,0.0019411764705882352,0.13170588235294117
18000,0.002111111111111111,0.12838888888888889
19000,0.002105263157894737,0.132
20000,0.0022,0.1256
21000,0.0020952380952380953,0.12928571428571428
22000,0.0020909090909090908,0.12740909090909092
23000,0.002043478260869565,0.12513043478260868
24000,0.002125,0.12166666666666667
25000,0.00212,0.117
26000,0.0023461538461538463,0.11276923076923077
27000,0.0023703703703703703,0.1122962962962963
28000,0.002285714285714286,0.11035714285714286
29000,0.0022413793103448275,0.11175862068965517
30000,0.0022333333333333333,0.11026666666666667
31000,0.00232258064516129,0.10816129032258065
32000,0.00225,0.1108125
33000,0.0023333333333333335,0.10745454545454546
34000,0.0022941176470588237,0.10755882352941176
35000,0.0022285714285714287,0.10731428571428571
36000,0.0021944444444444446,0.1066388888888889
37000,0.0022162162162162164,0.10686486486486486
38000,0.002289473684210526,0.10576315789473684
39000,0.002282051282051282,0.10482051282051282
40000,0.002225,0.10855
41000,0.00224390243902439,0.10765853658536585
42000,0.002214285714285714,0.10659523809523809
43000,0.002186046511627907,0.10606976744186046
44000,0.0021363636363636363,0.10856818181818181
45000,0.002088888888888889,0.11182222222222223
46000,0.002043478260869565,0.11502173913043479
47000,0.002,0.11725531914893617
48000,0.001979166666666667,0.11527083333333334
49000,0.001979591836734694,0.11418367346938775
50000,0.00198,0.11498
51000,0.002,0.11343137254901961
52000,0.002,0.11234615384615385
53000,0.0020188679245283017,0.11118867924528301
54000,0.002037037037037037,0.11007407407407407
55000,0.0020363636363636365,0.11267272727272727
56000,0.002017857142857143,0.11396428571428571
57000,0.002,0.11452631578947368
58000,0.00196551724137931,0.11339655172413793
59000,0.0019322033898305085,0.11222033898305085
60000,0.0019,0.11603333333333334
61000,0.0018688524590163935,0.1160327868852459
62000,0.0018387096774193548,0.11812903225806452
63000,0.0018095238095238095,0.12026984126984128
64000,0.00178125,0.11984375
65000,0.0017538461538461538,0.12036923076923077
66000,0.0017272727272727272,0.12240909090909091
67000,0.0017014925373134329,0.1218955223880597
68000,0.0017352941176470588,0.12036764705882352
69000,0.0017536231884057972,0.11997101449275362
70000,0.0017714285714285714,0.11875714285714285
71000,0.0017464788732394366,0.1177605633802817
72000,0.0017638888888888888,0.11666666666666667
73000,0.0017945205479452055,0.11675342465753424
74000,0.0017837837837837837,0.11759459459459459
75000,0.0018,0.11809333333333333
76000,0.0018026315789473684,0.11878947368421053
77000,0.0017792207792207792,0.12185714285714286
78000,0.0017564102564102564,0.12207692307692308
79000,0.0017341772151898735,0.12053164556962025
80000,0.001725,0.1204625
81000,0.0017037037037037038,0.12038271604938272
82000,0.0016829268292682927,0.11906097560975609
83000,0.0016626506024096386,0.11993975903614458
84000,0.001642857142857143,0.11903571428571429
85000,0.001623529411764706,0.11763529411764706
86000,0.0016511627906976745,0.11626744186046511
87000,0.0016551724137931034,0.11506896551724138
88000,0.0016477272727272727,0.11457954545454545
89000,0.0016292134831460674,0.11420224719101124
90000,0.0016111111111111111,0.11331111111111111
91000,0.0016043956043956043,0.11213186813186814
92000,0.0015978260869565217,0.11097826086956522
93000,0.0016236559139784946,0.10991397849462366
94000,0.0016063829787234044,0.11158510638297872
95000,0.0016105263157894737,0.11208421052631579
96000,0.0016145833333333333,0.11121875
97000,0.001618556701030928,0.1104020618556701
98000,0.0016224489795918368,0.10962244897959184
99000,0.0016262626262626262,0.11029292929292929
100000,0.00161,0.11034
101000,0.0016039603960396039,0.11014851485148515
102000,0.0015980392156862745,0.11084313725490196
103000,0.0015825242718446601,0.11137864077669903
104000,0.0015673076923076923,0.11099038461538462
105000,0.001561904761904762,0.11151428571428572
106000,0.0015471698113207547,0.11350943396226415
107000,0.0015607476635514019,0.1138411214953271
108000,0.0015555555555555555,0.11380555555555555
109000,0.0015504587155963302,0.11408256880733945
110000,0.0015363636363636363,0.11388181818181818
111000,0.0015585585585585586,0.11394594594594594
112000,0.001544642857142857,0.11408035714285714
113000,0.001575221238938053,0.11327433628318584
114000,0.0016140350877192982,0.11228947368421052
115000,0.0016,0.11138260869565217
116000,0.0015948275862068967,0.11203448275862068
117000,0.0016324786324786325,0.11132478632478632
118000,0.0016440677966101695,0.11038983050847458
119000,0.001630252100840336,0.11109243697478992
120000,0.0016166666666666666,0.11129166666666666
121000,0.0016033057851239669,0.11246280991735537
122000,0.0015983606557377049,0.1117704918032787
123000,0.0015934959349593496,0.11088617886178861
124000,0.0015967741935483872,0.11124193548387097
125000,0.001584,0.11096
126000,0.0015793650793650793,0.11023015873015873
127000,0.0015748031496062992,0.10960629921259843
128000,0.0015703125,0.1106953125
129000,0.001558139534883721,0.11015503875968992
130000,0.0015461538461538462,0.10982307692307693
131000,0.0015343511450381679,0.10948091603053435
132000,0.0015227272727272728,0.10925757575757576
133000,0.0015112781954887218,0.109203007518797
134000,0.0015,0.10983582089552239
135000,0.001488888888888889,0.10925925925925926
136000,0.0014779411764705883,0.10861764705882353
137000,0.0014671532846715328,0.10981021897810218
138000,0.001463768115942029,0.10989130434782608
139000,0.0014532374100719423,0.11048920863309353
140000,0.0014642857142857142,0.10971428571428571
141000,0.0014609929078014184,0.10927659574468085
142000,0.0014647887323943661,0.11000704225352112
143000,0.0014615384615384616,0.11067132867132867
144000,0.0014583333333333334,0.11065972222222223
145000,0.0014620689655172414,0.11048275862068965
146000,0.001452054794520548,0.11032876712328767
147000,0.00145578231292517,0.10974829931972789
148000,0.0014594594594594594,0.10918243243243243
149000,0.0014630872483221476,0.10933557046979865
150000,0.00146,0.10901333333333334
151000,0.0014503311258278145,0.10903973509933775
152000,0.0014407894736842106,0.10844736842105263
153000,0.001437908496732026,0.10825490196078431
154000,0.0014545454545454545,0.10892857142857143
155000,0.0014516129032258066,0.10889032258064515
156000,0.0014487179487179488,0.10886538461538461
157000,0.0014585987261146497,0.10837579617834395
158000,0.0014683544303797469,0.1085379746835443
159000,0.001471698113207547,0.10854716981132076
160000,0.0014625,0.1101875
161000,0.0014596273291925465,0.1102919254658385
162000,0.001462962962962963,0.10974074074074074
163000,0.0014785276073619631,0.10924539877300614
164000,0.0014878048780487805,0.10894512195121951
165000,0.001484848484848485,0.10869090909090909
166000,0.0014939759036144578,0.10850602409638554
167000,0.0015029940119760479,0.10787425149700598
168000,0.0015119047619047618,0.10766666666666666
169000,0.0015029585798816568,0.10750295857988165
170000,0.0015,0.10737058823529412
171000,0.0015204678362573099,0.10687134502923977
172000,0.0015348837209302325,0.10662209302325582
173000,0.001531791907514451,0.10635838150289018
174000,0.0015402298850574713,0.10574712643678161
175000,0.0015485714285714287,0.10573142857142857
176000,0.0015397727272727273,0.10528409090909091
177000,0.0015706214689265537,0.1052542372881356
178000,0.0015674157303370787,0.10503932584269662
179000,0.0015642458100558658,0.10468156424581006
180000,0.0015666666666666667,0.10441666666666667
181000,0.001558011049723757,0.10440331491712707
182000,0.0015494505494505495,0.10382967032967033
183000,0.0015737704918032786,0.10349726775956285
184000,0.0015760869565217392,0.10296195652173913
185000,0.0015891891891891892,0.10289189189189189
186000,0.0015913978494623655,0.10265053763440861
187000,0.0015828877005347594,0.10272727272727272
188000,0.001574468085106383,0.10394148936170212
189000,0.001566137566137566,0.10414285714285715
190000,0.001563157894736842,0.1042
191000,0.0015602094240837697,0.10434031413612566
192000,0.0015625,0.10416145833333333
193000,0.0015751295336787566,0.10389637305699481
194000,0.001577319587628866,0.10372680412371134
195000,0.0015743589743589745,0.10402051282051282
196000,0.001576530612244898,0.1041734693877551
197000,0.001583756345177665,0.10496446700507614
198000,0.0015808080808080809,0.10581818181818183
199000,0.0015778894472361809,0.1057035175879397
200000,0.001575,0.105285
201000,0.001582089552238806,0.1054228855721393
202000,0.0015841584158415843,0.1055049504950495
203000,0.0015911330049261083,0.10555172413793104
204000,0.0015833333333333333,0.10681372549019608
205000,0.001575609756097561,0.1077609756097561
206000,0.0015728155339805826,0.10728155339805825
207000,0.0015748792270531401,0.10704830917874396
208000,0.0015817307692307693,0.10680769230769231
209000,0.0015789473684210526,0.10670334928229665
210000,0.0015904761904761905,0.10641904761904762
211000,0.0016066350710900474,0.10618483412322274
212000,0.0016084905660377357,0.10578773584905661
213000,0.0016009389671361501,0.10649765258215962
214000,0.0016121495327102804,0.10670093457943926
215000,0.0016093023255813953,0.10623720930232558
216000,0.0016203703703703703,0.10596296296296297
217000,0.0016267281105990783,0.1056221198156682
218000,0.0016238532110091743,0.10537614678899082
219000,0.0016164383561643836,0.10510045662100456
220000,0.0016090909090909092,0.10462272727272727
221000,0.0016108597285067873,0.10443891402714932
222000,0.0016036036036036036,0.10448198198198198
223000,0.0016008968609865471,0.10428251121076233
224000,0.00159375,0.10473214285714286
225000,0.001591111111111111,0.10427555555555555
226000,0.001588495575221239,0.10407522123893806
227000,0.0015814977973568282,0.10487224669603525
228000,0.001574561403508772,0.10571929824561403
229000,0.0015720524017467249,0.1063231441048035
230000,0.001565217391304348,0.10627391304347826
231000,0.0015627705627705628,0.10665367965367965
232000,0.001560344827586207,0.10657327586206897
233000,0.0015579399141630902,0.1068412017167382
234000,0.001564102564102564,0.1066923076923077
235000,0.0015617021276595744,0.10624255319148936
236000,0.0015635593220338982,0.1058093220338983
237000,0.0015611814345991562,0.10539662447257384
238000,0.0015756302521008404,0.10536974789915966
239000,0.0015732217573221758,0.10540167364016736
240000,0.0015666666666666667,0.10517916666666667
241000,0.0015726141078838175,0.10529875518672199
242000,0.0015867768595041322,0.10486363636363637
243000,0.0015843621399176955,0.10446913580246914
244000,0.0015901639344262294,0.10419672131147541
245000,0.0015918367346938775,0.10416326530612245
246000,0.0016056910569105692,0.10382113821138211
247000,0.0016072874493927125,0.10396761133603238
248000,0.0016088709677419355,0.10381451612903225
249000,0.001606425702811245,0.10368674698795181
250000,0.001604,0.103568
251000,0.0015976095617529881,0.10364541832669323
252000,0.0015912698412698413,0.10406746031746032
253000,0.001600790513833992,0.10394861660079051
254000,0.001610236220472441,0.10377165354330709
255000,0.001607843137254902,0.10405490196078432
256000,0.00160546875,0.10421484375
257000,0.0015992217898832684,0.1048910505836576
258000,0.0015968992248062016,0.10524806201550388
259000,0.0015907335907335907,0.10605791505791506
260000,0.0015884615384615384,0.10583461538461539
261000,0.0016053639846743295,0.10542911877394635
262000,0.0016145038167938931,0.10528625954198473
263000,0.0016083650190114069,0.10572243346007605
264000,0.0016098484848484848,0.10562878787878788
265000,0.001618867924528302,0.10535471698113208
266000,0.0016165413533834585,0.10530827067669173
267000,0.0016217228464419475,0.10497003745318352
268000,0.001623134328358209,0.10469402985074627
269000,0.0016171003717472118,0.10457992565055763
270000,0.0016185185185185185,0.10461481481481481
271000,0.0016199261992619926,0.1049040590405904
272000,0.0016139705882352942,0.10526102941176471
273000,0.0016080586080586081,0.10487545787545788
274000,0.001605839416058394,0.10506569343065693
275000,0.001610909090909091,0.1049890909090909
276000,0.0016123188405797102,0.10482608695652174
277000,0.0016064981949458484,0.10509025270758122
278000,0.0016007194244604317,0.10491007194244605
279000,0.0015949820788530467,0.10537275985663082
280000,0.0015892857142857143,0.10568571428571429
281000,0.0015836298932384342,0.10598932384341637
282000,0.0015815602836879432,0.10627304964539007
283000,0.0015759717314487633,0.10646996466431095
284000,0.001573943661971831,0.10650352112676056
285000,0.0015719298245614034,0.10628070175438596
286000,0.0015664335664335664,0.10608041958041958
287000,0.0015609756097560976,0.10603135888501743
288000,0.0015555555555555555,0.10567013888888889
289000,0.0015501730103806228,0.10584083044982699
290000,0.0015448275862068965,0.10598620689655172
291000,0.0015395189003436427,0.10666323024054983
292000,0.0015582191780821918,0.10643150684931507
293000,0.0015665529010238908,0.10608532423208192
294000,0.0015612244897959184,0.10598639455782313
295000,0.0015728813559322033,0.10567796610169491
296000,0.0015777027027027027,0.10558108108108108
297000,0.0015824915824915824,0.10553872053872054
298000,0.0015939597315436241,0.10526510067114093
299000,0.001588628762541806,0.10505351170568562
300000,0.0015866666666666666,0.10520333333333333
